"PUBLICATION_DATE","UID","AGGR_ECO3_2015","AGGR_ECO9_2015","ATHSTUDY","DATE_BENT","LAT_DD83","LON_DD83","RT_NRSA","SITE_ID","VISIT_NO","YEAR","MMI_BENT","BENT_MMI_COND","COMP_PT","DIVS_PT","FEED_PT","HABT_PT","RICH_PT","TOLR_PT","BURRPTAX","CHIRPTAX","CLNGNTAX","CLNGPTAX","DOM5PIND","EPHENTAX","EPHEPTAX","EPT_NTAX","EPT_PIND","EPT_PTAX","HPRIME","INTLNTAX","NOINPIND","NTOLNTAX","NTOLPTAX","SCRPNTAX","SHRDNTAX","STOLPTAX","TOLRPTAX","OE_SCORE","OE_COND"
"9/4/2015",5001746,"PLNLOW","CPL","NAWQA","6/10/1997",33.02794639,-80.3914875,"R","NQ:02175000-10160",1,1997,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.93074498,"O/E>0.9"
"9/4/2015",5001747,"PLNLOW","CPL","NAWQA","5/22/1996",32.64267917,-80.95927472,"R","NQ:02176518-10034",1,1996,NA,"",4.51821,6.99149,3.75,4.22928,3.125,6.75068,14.28571,34.28571,11,31.42857,56.84647,2,5.71429,6,16,17.14286,2.80156,2,40.33333,20,57.14286,5,4,14.28571,20,1.058180117,"O/E>0.9"
"9/4/2015",5001748,"EHIGH","SAP","NAWQA","4/29/2003",32.89958032,-83.89574121,"R","NQ:02213450-107639",1,2003,NA,"",4.47584,5.0391,4.44444,3.05288,3.5,6.78604,18.42105,36.84211,17,44.73684,64.72868,6,15.78947,12,52.66667,31.57895,2.75044,6,2.33333,26,68.42105,7,7,7.89474,10.52632,1.177664669,"O/E>0.9"
"9/4/2015",5001749,"PLNLOW","CPL","NAWQA","5/10/2004",32.55388889,-83.49833333,"R","NQ:02214315-131645",1,2004,NA,"",6.03965,9.28211,5,8.02679,6.25,7.42095,23.40426,31.91489,22,46.80851,47.82609,3,6.38298,11,23.33333,23.40426,3.18868,7,29.33333,30,63.82979,8,5,10.6383,17.02128,1.24966088,"O/E>0.9"
"9/4/2015",5001751,"PLNLOW","CPL","NAWQA","5/11/2004",31.90111111,-82.86555556,"R","NQ:02215375-131656",1,2004,NA,"",9.22084,9.50138,2.5,6.66774,6.875,6.35933,17.3913,39.13043,19,41.30435,44.07583,4,8.69565,12,37,26.08696,3.22573,8,6.33333,31,67.3913,7,3,17.3913,21.73913,1.155174503,"O/E>0.9"
"9/4/2015",5001752,"PLNLOW","CPL","NAWQA","5/10/2004",32.40627598,-83.25793484,"R","NQ:02215656-131659",1,2004,NA,"",6.68511,9.74338,6.25,4.8747,6.25,5.98464,12.76596,31.91489,16,34.04255,42.68293,6,12.76596,11,30.66667,23.40426,3.26663,8,24.66667,30,63.82979,7,6,17.02128,23.40426,0.853152798,"O/E<0.9"
"9/4/2015",5001753,"PLNLOW","CPL","NAWQA","5/11/2004",31.955,-82.85611111,"R","NQ:02216185-131666",1,2004,NA,"",7.19225,8.46064,3.75,3.35975,4.375,6.54135,16.27907,39.53488,12,27.90698,49.36709,4,9.30233,8,15.66667,18.60465,3.04985,4,21,25,58.13953,4,4,11.62791,20.93023,1.050484018,"O/E>0.9"
"9/4/2015",5001754,"EHIGH","SAP","NAWQA","4/30/2003",33.41567948,-83.66184081,"R","NQ:02221000-107693",1,2003,NA,"",2.20626,8.25143,1.11111,3.05288,3.5,7.83198,18.42105,39.47368,21,55.26316,41.80791,4,10.52632,12,31.33333,31.57895,3.19695,9,3.33333,28,73.68421,4,5,7.89474,7.89474,0.999539128,"O/E>0.9"
"9/4/2015",5001755,"PLNLOW","CPL","NAWQA","5/7/2004",32.57138889,-83.08083333,"R","NQ:02223900-131669",1,2004,NA,"",7.19225,8.9216,5,9.63786,8.125,9.25093,15.55556,31.11111,24,53.33333,48.35165,4,8.88889,14,30,31.11111,3.12775,12,21,36,80,11,5,6.66667,8.88889,1.027494828,"O/E>0.9"
"9/4/2015",5001756,"PLNLOW","CPL","NAWQA","5/13/2004",32.02027778,-82.34638889,"R","NQ:02225105-131672",1,2004,NA,"",7.92992,6.68438,2.5,4.69959,1.875,5.25053,20,36.66667,10,33.33333,58.65385,2,6.66667,4,31.66667,13.33333,2.74966,3,15.66667,17,56.66667,3,3,13.33333,26.66667,0.984936854,"O/E>0.9"
"9/4/2015",5001757,"PLNLOW","CPL","NAWQA","5/7/2004",32.73682767,-82.7643049,"R","NQ:02225148-131675",1,2004,NA,"",6.45459,7.8079,5,6.70702,3.75,7.95811,19.5122,41.46341,17,41.46341,54.11765,4,9.7561,7,20.33333,17.07317,2.93953,4,26.33333,28,68.29268,7,5,9.7561,14.63415,1.190376694,"O/E>0.9"
"9/4/2015",5001759,"PLNLOW","CPL","NAWQA","5/6/2004",32.31916667,-82.40638889,"R","NQ:02225365-131686",1,2004,NA,"",8.66759,8.1129,5,5.87537,5,7.50075,11.90476,40.47619,16,38.09524,51.65877,3,7.14286,9,42.33333,21.42857,2.99108,5,10.33333,26,61.90476,5,5,9.52381,16.66667,1.11824334,"O/E>0.9"
"9/4/2015",5001760,"EHIGH","SAP","NAWQA","6/18/1993",34.41537629,-83.82156976,"R","NQ:02332830-17335",1,1993,NA,"",6.5889,4.75305,1.11111,5.20042,2.5,6.85818,13.7931,31.03448,16,55.17241,61.44578,6,20.68966,10,71.66667,34.48276,2.71067,5,2,20,68.96552,4,2,6.89655,10.34483,0.793587246,"O/E<0.8"
"9/4/2015",5001761,"EHIGH","SAP","NAWQA","7/31/1995",34.14815474,-84.08907854,"R","NQ:02334442-12917",1,1995,NA,"",4.47584,7.18595,6.66667,6.71633,5,7.83198,10.52632,15.78947,22,57.89474,48.51852,6,15.78947,15,52,39.47368,3.04885,13,6,30,78.94737,9,4,7.89474,7.89474,0.875597134,"O/E<0.9"
"9/4/2015",5001762,"EHIGH","SAP","NAWQA","5/25/1995",33.79566196,-84.80604909,"R","NQ:02336795-12881",1,1995,NA,"",4.05555,2.65364,2.22222,8.16362,2.5,8.02567,7.40741,18.51852,17,62.96296,69.2623,4,14.81481,10,56.94444,37.03704,2.41886,8,3.125,21,77.77778,5,2,7.40741,7.40741,0.98466506,"O/E>0.9"
"9/4/2015",5001763,"EHIGH","SAP","NAWQA","5/2/2003",33.66638889,-84.87138889,"R","NQ:02337395-107658",1,2003,NA,"",4.08953,7.89988,4.44444,3.70242,5,5.89588,17.02128,34.04255,21,44.68085,50.43103,7,14.89362,15,37.66667,31.91489,3.14808,11,4.66667,31,65.95745,7,7,10.6383,12.76596,0.994127406,"O/E>0.9"
"9/4/2015",5001764,"EHIGH","SAP","NAWQA","5/23/1995",33.52955639,-84.92827344,"R","NQ:02337500-12888",1,1995,NA,"",5.36746,4.28114,1.11111,4.97183,3.5,9.55031,14.28571,21.42857,18,64.28571,63.12849,5,17.85714,12,47.33333,42.85714,2.64508,7,1,24,85.71429,4,4,3.57143,3.57143,0.845307046,"O/E<0.9"
"9/4/2015",5001765,"EHIGH","SAP","NAWQA","5/2/2003",33.46122456,-84.99688583,"R","NQ:02338280-107701",1,2003,NA,"",8.20804,7.99915,10,6.44496,6,8.32008,11.11111,22.22222,24,53.33333,42.37288,11,24.44444,17,51.33333,37.77778,3.16188,10,5.66667,36,80,12,4,4.44444,6.66667,1.042974667,"O/E>0.9"
"9/4/2015",5001766,"EHIGH","SAP","NAWQA","5/1/2003",33.37861111,-85.13111111,"R","NQ:02338375-107675",1,2003,NA,"",10,8.17139,8.88889,7.07374,8,8.06158,9.7561,21.95122,24,58.53659,39.83051,12,29.26829,21,54,51.21951,3.18582,12,3,33,80.4878,11,6,7.31707,7.31707,1.000467186,"O/E>0.9"
"9/4/2015",5001767,"EHIGH","SAP","NAWQA","6/20/2002",33.34067171,-85.2268901,"R","NQ:02338523-95120",1,2002,NA,"",6.54516,6.67435,5.55556,4.77685,5,5.12485,14.70588,14.70588,22,64.70588,50,7,20.58824,15,51.66667,44.11765,2.97773,12,5.33333,28,82.35294,8,2,14.70588,14.70588,0.929352576,"O/E>0.9"
"9/4/2015",5001768,"EHIGH","SAP","NAWQA","5/5/2003",32.92305556,-85.29944444,"R","NQ:02339480-107614",1,2003,NA,"",5.50747,0,3.33333,4.57006,4,6.15214,15.15152,24.24242,15,45.45455,80.35088,6,18.18182,13,22,39.39394,1.88813,6,64,24,72.72727,6,9,9.09091,12.12121,0.979702173,"O/E>0.9"
"9/4/2015",5001769,"EHIGH","SAP","NAWQA","5/1/2003",33.1037353,-84.66631768,"R","NQ:02344887-107595",1,2003,NA,"",5.50747,6.41753,3.33333,2.10926,4.5,6.45324,20.45455,34.09091,16,36.36364,55.45024,8,18.18182,14,20,31.81818,2.94204,10,4.66667,31,70.45455,6,8,9.09091,11.36364,1.134129266,"O/E>0.9"
"9/4/2015",5001770,"EHIGH","SAP","NAWQA","5/1/2003",32.75583333,-84.22972222,"R","NQ:02347748-107654",1,2003,NA,"",8.44761,1.57306,2.22222,5.80046,3,10,12.5,37.5,14,58.33333,76.69173,6,25,11,16.66667,45.83333,2.26866,6,0,19,79.16667,5,3,0,0,1.063172785,"O/E>0.9"
"9/4/2015",5001775,"PLNLOW","CPL","NAWQA","5/20/2004",31.82544193,-84.56741791,"R","NQ:02353097-131525",1,2004,NA,"",8.20655,6.01574,2.5,5.14448,5,9.42662,27.02703,40.54054,13,35.13514,64.87603,4,10.81081,9,20.33333,24.32432,2.63666,8,13.66667,27,72.97297,7,3,5.40541,8.10811,1.053691193,"O/E>0.9"
"9/4/2015",5001776,"PLNLOW","CPL","NAWQA","5/20/2004",31.82583333,-84.56472222,"R","NQ:02353098-131523",1,2004,NA,"",8.20655,9.63491,3.75,7.55505,8.75,8.49575,22.44898,36.73469,22,44.89796,46.36015,5,10.20408,15,26,30.61224,3.2483,11,13.66667,35,71.42857,6,4,8.16327,12.2449,1.273869756,"O/E>0.9"
"9/4/2015",5001780,"EHIGH","SAP","NAWQA","6/8/2000",34.57036171,-85.28023258,"R","NQ:02397939-17624",1,2000,NA,"",3.4167,0,6.66667,8.50735,2,8.32008,6.66667,16.66667,17,56.66667,78.57143,4,13.33333,9,25,30,1.94154,8,4.66667,20,66.66667,9,4,3.33333,6.66667,0.96784965,"O/E>0.9"
"9/4/2015",5001782,"EHIGH","SAP","NAWQA","6/13/2000",34.33425796,-85.83052497,"R","NQ:02400725-17063",1,2000,NA,"",5.75248,5.10474,4.44444,8.7007,2,7.24364,6.25,15.625,19,59.375,61.11111,6,18.75,9,39,28.125,2.75956,7,23.66667,23,71.875,7,3,6.25,9.375,1.239998627,"O/E>0.9"
"9/4/2015",5001783,"EHIGH","SAP","NAWQA","6/9/2000",34.26842642,-85.865803,"R","NQ:02400800-17095",1,2000,NA,"",8.84688,1.45493,2.22222,10,2.5,8.02567,0,22.22222,16,59.25926,71.92308,7,25.92593,10,76.66667,37.03704,2.25224,6,4.33333,21,77.77778,5,1,7.40741,7.40741,1.011792206,"O/E>0.9"
"9/4/2015",5001784,"EHIGH","SAP","NAWQA","6/6/2000",33.79315518,-86.51720829,"R","NQ:02401350-17276",1,2000,NA,"",4.30126,7.12959,8.88889,3.27206,2.5,7.91244,17.94872,33.33333,21,53.84615,50,6,15.38462,10,11.66667,25.64103,3.04101,8,50.33333,29,74.35897,11,6,5.12821,7.69231,0.966972375,"O/E>0.9"
"9/4/2015",5001785,"EHIGH","SAP","NAWQA","6/6/2000",33.79371063,-86.4885963,"R","NQ:02401355-17284",1,2000,NA,"",1.70979,4.96864,3.33333,5.80046,2.5,9.72774,12.5,25,20,62.5,59.38697,3,9.375,10,69.33333,31.25,2.74064,8,7.33333,24,75,6,5,3.125,3.125,0.897099524,"O/E<0.9"
"9/4/2015",5001786,"EHIGH","SAP","NAWQA","6/6/2000",33.77982355,-85.78579834,"R","NQ:02401760-17141",1,2000,NA,"",4.56662,1.41534,4.44444,6.03248,1.5,9.37997,12,16,15,60,76.20818,4,16,8,34,32,2.24673,3,17.66667,18,72,7,2,4,4,1.177947672,"O/E>0.9"
"9/4/2015",5001787,"PLNLOW","CPL","NAWQA","6/9/1999",32.15292215,-86.35357962,"R","NQ:02421115-7533",1,1999,NA,"",9.49746,3.62887,5,7.53768,3.125,7.37143,17.24138,24.13793,13,44.82759,77,3,10.34483,6,47.66667,20.68966,2.23328,2,4.33333,19,65.51724,6,5,13.7931,17.24138,1.037784561,"O/E>0.9"
"9/4/2015",5001788,"EHIGH","SAP","NAWQA","6/7/2000",33.63065823,-86.60276448,"R","NQ:02423120-17373",1,2000,NA,"",3.82739,0,3.33333,3.64601,1.5,7.56303,17.14286,34.28571,20,57.14286,76.01476,5,14.28571,8,18.33333,22.85714,1.96099,6,55,25,71.42857,6,5,2.85714,8.57143,1.174374472,"O/E>0.9"
"9/4/2015",5001789,"EHIGH","SAP","NAWQA","6/8/2000",33.38066601,-86.92915849,"R","NQ:02423620-17396",1,2000,NA,"",4.8541,5.24698,1.11111,5.41377,1.5,5.67038,13.33333,23.33333,15,50,59.38697,5,16.66667,8,52.66667,26.66667,2.77933,7,14.66667,21,70,4,1,13.33333,13.33333,0.901828521,"O/E>0.9"
"9/4/2015",5001790,"EHIGH","SAP","NAWQA","6/6/2000",33.12845141,-86.80915449,"R","NQ:0242372950-17225",1,2000,NA,"",4.40492,5.7468,5.55556,8.7007,4,7.24364,6.25,12.5,23,71.875,53.13653,5,15.625,13,56,40.625,2.84881,9,11,25,78.125,8,2,9.375,9.375,1.26823525,"O/E>0.9"
"9/4/2015",5001791,"EHIGH","NAP","NAWQA","6/27/1996",41.64200548,-79.33810183,"R","NQ:03015795-7650",1,1996,NA,"",7.75551,6.07692,7.77778,5.93997,9.04762,6.55149,10.6383,23.40426,25,53.19149,52.5,8,17.02128,22,65.33333,46.80851,3.11017,16,4.33333,34,72.34043,10,4,8.51064,8.51064,1.079009401,"O/E>0.9"
"9/4/2015",5001792,"EHIGH","NAP","NAWQA","8/17/1998",41.43283313,-79.95505783,"R","NQ:03024003-7913",1,1998,NA,"",7.15109,7.50934,3.33333,6.64192,7.14286,7.37087,7.31707,24.39024,23,56.09756,46.91358,7,17.07317,18,44.66667,43.90244,3.16644,16,8,31,75.60976,6,6,7.31707,7.31707,1.175638119,"O/E>0.9"
"9/4/2015",5001793,"EHIGH","NAP","NAWQA","8/18/1998",41.53756195,-78.61335741,"R","NQ:03027550-7921",1,1998,NA,"",7.89933,7.52817,4.44444,6.37681,7.61905,5.96491,12.5,27.5,22,55,46.84015,7,17.5,19,51.33333,47.5,3.09758,15,8.33333,28,70,7,5,5,10,0.981594375,"O/E>0.9"
"9/4/2015",5001794,"EHIGH","NAP","NAWQA","8/17/1998",41.60561746,-78.67891554,"R","NQ:03027830-7925",1,1998,NA,"",8.4193,4.39612,3.33333,7.18196,7.14286,8.61041,5.55556,22.22222,21,58.33333,59.05512,10,27.77778,18,68.33333,50,2.85046,15,10.33333,29,80.55556,6,2,5.55556,8.33333,1.026481085,"O/E>0.9"
"9/4/2015",5001795,"EHIGH","SAP","NAWQA","8/18/1998",41.2606164,-78.72558278,"R","NQ:03029144-7928",1,1998,NA,"",3.82739,4.99509,1.11111,7.62347,2.5,7.56303,8.57143,42.85714,19,54.28571,62.13992,5,14.28571,10,19,28.57143,2.74432,12,9.66667,24,68.57143,4,4,2.85714,8.57143,0.850340242,"O/E<0.9"
"9/4/2015",5001796,"EHIGH","SAP","NAWQA","8/19/1998",41.105061,-78.71419524,"R","NQ:03031620-7931",1,1998,NA,"",0.06277,7.18288,1.11111,3.86698,2.5,4.34552,16.66667,38.88889,15,41.66667,45.85153,2,5.55556,10,22.66667,27.77778,3.04842,10,12,22,61.11111,4,4,11.11111,16.66667,0.880773341,"O/E<0.9"
"9/4/2015",5001797,"EHIGH","SAP","NAWQA","8/19/1998",41.07867402,-78.90169944,"R","NQ:03031720-7934",1,1998,NA,"",6.5889,4.96521,1.11111,10,2,9.59925,3.44828,34.48276,17,58.62069,56.77966,6,20.68966,9,39.33333,31.03448,2.74016,8,7,23,79.31034,4,3,3.44828,3.44828,1.078445814,"O/E>0.9"
"9/4/2015",5001799,"EHIGH","SAP","NAWQA","8/15/1998",40.85034259,-79.32781824,"R","NQ:03036220-7942",1,1998,NA,"",3.65627,6.43258,2.22222,6.44496,2,5.44957,11.11111,36.11111,14,38.88889,53.08642,5,13.88889,9,13,25,2.94413,9,17.33333,22,61.11111,5,2,11.11111,13.88889,0.984942091,"O/E>0.9"
"9/4/2015",5001800,"EHIGH","SAP","NAWQA","8/15/1998",40.85756415,-79.50865573,"R","NQ:03036320-7945",1,1998,NA,"",1.2606,2.8372,0,7.73395,1.5,9.31373,8.33333,25,12,50,69.60784,2,8.33333,8,51.33333,33.33333,2.44437,8,2.33333,16,66.66667,3,4,4.16667,4.16667,0.991057021,"O/E>0.9"
"9/4/2015",5001801,"EHIGH","SAP","NAWQA","7/3/1996",40.71895372,-79.23642686,"R","NQ:03037350-7665",1,1996,NA,"",6.74542,6.54241,2.22222,5.49518,3.5,5.74011,13.15789,23.68421,18,47.36842,52.5,8,21.05263,12,46,31.57895,2.95939,11,19.66667,27,71.05263,5,2,10.52632,13.15789,1.087676671,"O/E>0.9"
"9/4/2015",5001802,"EHIGH","SAP","NAWQA","8/13/1998",40.09313341,-78.95419164,"R","NQ:03039340-7949",1,1998,NA,"",0.44916,4.40777,2.22222,7.11025,3.5,7.12344,9.67742,32.25806,17,54.83871,67.56757,2,6.45161,12,17.33333,38.70968,2.66268,11,8.33333,23,74.19355,5,3,6.45161,9.67742,0.795579222,"O/E<0.8"
"9/4/2015",5001803,"EHIGH","SAP","NAWQA","7/1/1996",40.58256728,-79.86116262,"R","NQ:03049646-7694",1,1996,NA,"",1.2606,4.18487,1.11111,3.86698,1.5,3.24148,16.66667,27.77778,16,44.44444,65.17857,3,8.33333,8,39.66667,22.22222,2.6317,9,11.66667,23,63.88889,4,5,13.88889,19.44444,0.96599988,"O/E>0.9"
"9/4/2015",5001804,"EHIGH","SAP","NAWQA","8/19/1998",39.76368762,-79.66337997,"R","NQ:03070470-7965",1,1998,NA,"",7.34755,7.46854,8.88889,5.91884,9.5,8.53639,12.2449,18.36735,25,51.02041,50.8547,11,22.44898,24,43,48.97959,3.08813,24,6,39,79.59184,11,5,4.08163,6.12245,1.24918406,"O/E>0.9"
"9/4/2015",5001805,"EHIGH","SAP","NAWQA","8/13/1998",39.76646717,-80.020617,"R","NQ:03071920-7969",1,1998,NA,"",2.08987,6.92325,3.33333,8.03141,2.5,5.8742,7.69231,28.20513,21,53.84615,51.73913,4,10.25641,10,19.66667,25.64103,3.01233,9,5,24,61.53846,6,4,5.12821,12.82051,1.238479062,"O/E>0.9"
"9/4/2015",5001806,"EHIGH","SAP","NAWQA","8/24/1998",39.36843256,-79.45421472,"R","NQ:03075350-7973",1,1998,NA,"",3.4944,5.48725,5.55556,7.83846,3,8.82138,8.10811,35.13514,22,59.45946,59.27602,5,13.51351,11,28,29.72973,2.81273,11,6.66667,28,75.67568,8,4,5.40541,5.40541,1.195863308,"O/E>0.9"
"9/4/2015",5001807,"EHIGH","SAP","NAWQA","8/19/1998",39.50897981,-79.4053203,"R","NQ:03076010-7977",1,1998,NA,"",2.128,3.68323,3.33333,5.20042,2,2.74656,13.7931,17.24138,14,48.27586,65.90909,3,10.34483,9,17,31.03448,2.56197,9,65,19,65.51724,6,2,20.68966,20.68966,0.637957361,"O/E<0.8"
"9/4/2015",5001808,"EHIGH","SAP","NAWQA","8/24/1998",39.65619382,-79.39448314,"R","NQ:03076600-7980",1,1998,NA,"",6.54516,3.57996,3.33333,8.8713,5,8.63182,5.88235,26.47059,20,58.82353,63.2287,7,20.58824,15,78.33333,44.11765,2.54761,14,4.66667,28,82.35294,6,2,2.94118,5.88235,1.093082952,"O/E>0.9"
"9/4/2015",5001809,"EHIGH","SAP","NAWQA","8/19/1998",39.68675009,-79.16725285,"R","NQ:03077975-7984",1,1998,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.110048937,"O/E>0.9"
"9/4/2015",5001810,"EHIGH","SAP","NAWQA","8/13/1998",39.95785354,-79.27975471,"R","NQ:03079710-7987",1,1998,NA,"",3.05735,9.0374,3.33333,6.96056,6,6.99523,10,30,21,52.5,36.36364,5,12.5,17,42.85714,42.5,3.3062,16,6.39098,30,75,6,4,7.5,10,1.107847025,"O/E>0.9"
"9/4/2015",5001811,"EHIGH","SAP","NAWQA","7/8/1996",39.82035504,-79.32142274,"R","NQ:03080000-7706",1,1996,NA,"",9.42765,8.23719,10,7.38241,8,8.25986,9.09091,22.72727,25,56.81818,48.64865,12,27.27273,21,66.66667,47.72727,3.19497,18,15,35,79.54545,12,4,4.54545,6.81818,1.168505186,"O/E>0.9"
"9/4/2015",5001812,"EHIGH","SAP","NAWQA","9/11/1996",36.93956549,-80.88674408,"R","NQ:03167000-8428",1,1996,NA,"",5.50747,7.26503,8.88889,5.97624,4.5,9.76538,12.12121,18.18182,20,60.60606,47.56757,6,18.18182,14,67.33333,42.42424,3.05984,9,1.33333,26,78.78788,11,3,0,3.0303,0.950426424,"O/E>0.9"
"9/4/2015",5001813,"EHIGH","SAP","NAWQA","10/17/1996",37.03762635,-80.55672394,"R","NQ:03170000-8434",1,1996,NA,"",4.00857,6.392,6.66667,10,5.5,8.63182,2.94118,14.70588,22,64.70588,49.41176,5,14.70588,16,56,47.05882,2.93849,11,13,29,85.29412,9,4,2.94118,5.88235,0.824581907,"O/E<0.9"
"9/4/2015",5001814,"EHIGH","SAP","NAWQA","5/21/1997",37.68484474,-80.45673732,"R","NQ:03183000-8452",1,1997,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.827133112,"O/E<0.9"
"9/4/2015",5001815,"EHIGH","SAP","NAWQA","7/28/1998",38.37899915,-80.48397372,"R","NQ:03186500-8559",1,1998,NA,"",6.48751,7.97628,4.44444,8.43704,8,8.25986,6.81818,15.90909,26,59.09091,48.13084,9,20.45455,21,59,47.72727,3.1587,16,2.66667,33,75,7,7,6.81818,6.81818,1.132181272,"O/E>0.9"
"9/4/2015",5001816,"EHIGH","SAP","NAWQA","8/28/1996",38.29539032,-80.52647493,"R","NQ:03187500-8415",1,1996,NA,"",6.54516,4.96707,3.33333,7.50648,5,7.46283,8.82353,23.52941,20,58.82353,61.03896,7,20.58824,15,66,44.11765,2.74042,15,0.66667,26,76.47059,6,3,5.88235,8.82353,1.027313773,"O/E>0.9"
"9/4/2015",5001817,"EHIGH","SAP","NAWQA","8/7/1998",38.26260716,-81.0231582,"R","NQ:03191500-8640",1,1998,NA,"",2.89401,5.98938,3.33333,4.57006,1.5,8.56097,15.15152,36.36364,16,48.48485,53.72549,4,12.12121,8,22,24.24242,2.88252,6,12,25,75.75758,6,2,3.0303,6.06061,1.284504186,"O/E>0.9"
"9/4/2015",5001818,"EHIGH","SAP","NAWQA","7/28/1998",38.68871407,-80.43230719,"R","NQ:03195250-8562",1,1998,NA,"",6.54516,6.77207,5.55556,7.50648,3.5,8.63182,8.82353,23.52941,20,58.82353,51.0917,7,20.58824,12,60.66667,35.29412,2.99132,10,3.66667,26,76.47059,8,2,5.88235,5.88235,1.233150096,"O/E>0.9"
"9/4/2015",5001820,"EHIGH","SAP","NAWQA","5/23/1996",36.80733756,-81.62206173,"R","NQ:03474000-11164",1,1996,NA,"",7.13291,2.51478,3.33333,3.67834,4.5,6.12277,17.07317,19.5122,20,48.78049,69.89247,9,21.95122,14,19,34.14634,2.39955,11,60,28,68.29268,6,5,7.31707,12.19512,1.061597935,"O/E>0.9"
"9/4/2015",5001821,"EHIGH","SAP","NAWQA","5/20/1996",36.67398838,-82.5657099,"R","NQ:03526000-11184",1,1996,NA,"",6.2915,6.65909,3.33333,8.12065,4.5,5.00795,7.5,32.5,19,47.5,54.5082,8,20,14,16.66667,35,2.97561,7,32,25,62.5,6,5,10,15,1.243403063,"O/E>0.9"
"9/4/2015",5001822,"EHIGH","SAP","NAWQA","7/9/1998",36.42508701,-83.39823454,"R","NQ:03528000-11264",1,1998,NA,"",8.79537,5.0278,7.77778,5.61335,5,8.40556,12.90323,12.90323,19,61.29032,58.42105,8,25.80645,15,57,48.3871,2.74886,10,21.66667,25,80.64516,10,2,3.22581,6.45161,1.230637361,"O/E>0.9"
"9/4/2015",5001824,"EHIGH","SAP","NAWQA","5/29/1998",36.1031293,-84.71827714,"R","NQ:03539778-11254",1,1998,NA,"",3.34105,7.89671,2.22222,9.15863,6.5,6.78604,5.26316,28.94737,25,65.78947,46.05263,5,13.15789,18,51.33333,47.36842,3.14764,11,6.66667,28,73.68421,5,5,5.26316,10.52632,0.890853368,"O/E<0.9"
"9/4/2015",5001826,"EHIGH","SAP","NAWQA","4/21/1999",34.78842245,-86.88972643,"R","NQ:03576405-20129",1,1999,NA,"",5.0294,5.21755,3.33333,7.07374,4,7.09217,9.7561,36.58537,19,46.34146,62.16216,7,17.07317,13,24.66667,31.70732,2.77524,9,11,31,75.60976,6,4,9.7561,9.7561,1.175955982,"O/E>0.9"
"9/4/2015",5001827,"EHIGH","SAP","NAWQA","4/11/2001",35.04591589,-87.22557152,"R","NQ:03585263-69694",1,2001,NA,"",4.17608,8.32383,10,5.47214,7.5,5.72037,13.20755,26.41509,33,62.26415,54.78261,8,15.09434,20,42,37.73585,3.20701,11,7.66667,38,71.69811,13,5,9.43396,13.20755,0.959787322,"O/E>0.9"
"9/4/2015",5001828,"EHIGH","SAP","NAWQA","4/28/2000",35.03286049,-87.22473825,"R","NQ:03585268-20163",1,2000,NA,"",6.48751,9.15394,4.44444,7.38241,5.5,8.25986,9.09091,31.81818,22,50,39.48718,9,20.45455,16,24.33333,36.36364,3.3224,8,30.33333,32,72.72727,7,5,6.81818,6.81818,1.002554829,"O/E>0.9"
"9/4/2015",5001829,"EHIGH","SAP","NAWQA","4/18/2001",35.13952532,-87.48668741,"R","NQ:03588260-69575",1,2001,NA,"",4.8541,8.84479,7.77778,3.86698,6.5,6.00159,16.66667,20.83333,27,56.25,46.8599,8,16.66667,18,40,37.5,3.27943,12,9.66667,34,70.83333,10,6,10.41667,12.5,0.956396364,"O/E>0.9"
"9/4/2015",5001830,"EHIGH","SAP","NAWQA","4/27/2000",35.17591386,-87.59307776,"R","NQ:03588350-20160",1,2000,NA,"",7.69548,8.31101,10,5.12599,6.5,8.19684,13.95349,25.5814,25,58.13953,46.21849,10,23.25581,18,39,41.86047,3.20523,13,17.66667,31,72.09302,12,3,6.97674,6.97674,1.306934716,"O/E>0.9"
"9/4/2015",5001831,"EHIGH","SAP","NAWQA","4/28/2000",35.12674774,-87.536133,"R","NQ:03588420-20157",1,2000,NA,"",5.21345,7.22419,2.22222,2.32019,3,7.98887,20,37.5,17,42.5,51.89873,7,17.5,11,32.66667,27.5,3.05416,10,9.66667,30,75,5,4,7.5,7.5,0.924176865,"O/E>0.9"
"9/4/2015",5001832,"EHIGH","SAP","NAWQA","4/6/1999",34.70703442,-87.69197437,"R","NQ:03590450-20138",1,1999,NA,"",4.00857,3.5595,2.22222,4.77685,1,2.78687,14.70588,32.35294,12,35.29412,61.1399,5,14.70588,7,37.33333,20.58824,2.54477,3,9,18,52.94118,5,4,17.64706,20.58824,0.717296762,"O/E<0.8"
